night,target,session,file,mjd_obs,ut_obs,weather,n_detected,solved,convention,n_matched,x_real,y_real,sep_pix,target_detected
2026-08-27,TRES-3,session_01,TRES-3260827070615.fits,61279.296,2026-08-27T07:06:15.221-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827070916.fits,61279.298,2026-08-27T07:09:16.758-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827071215.fits,61279.3,2026-08-27T07:12:15.357-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827071516.fits,61279.302,2026-08-27T07:15:16.088-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827071816.fits,61279.304,2026-08-27T07:18:16.716-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827072115.fits,61279.306,2026-08-27T07:21:15.278-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827072416.fits,61279.309,2026-08-27T07:24:16.820-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827072715.fits,61279.311,2026-08-27T07:27:15.337-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827073015.fits,61279.313,2026-08-27T07:30:15.822-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827073315.fits,61279.315,2026-08-27T07:33:15.455-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827073616.fits,61279.317,2026-08-27T07:36:16.028-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827073916.fits,61279.319,2026-08-27T07:39:16.621-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827074215.fits,61279.321,2026-08-27T07:42:15.182-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827074516.fits,61279.323,2026-08-27T07:45:16.778-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827074816.fits,61279.325,2026-08-27T07:48:16.276-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827075115.fits,61279.327,2026-08-27T07:51:15.866-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827075415.fits,61279.329,2026-08-27T07:54:15.395-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827075716.fits,61279.331,2026-08-27T07:57:16.033-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827080016.fits,61279.334,2026-08-27T08:00:16.702-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827080316.fits,61279.336,2026-08-27T08:03:16.278-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827080615.fits,61279.338,2026-08-27T08:06:15.799-0000,100,45,no,,0,,,,no
2026-08-27,TRES-3,session_01,TRES-3260827080915.fits,61279.34,2026-08-27T08:09:15.414-0000,100,45,yes,flip-y,11,305.97,190.12,,no
2026-08-27,TRES-3,session_01,TRES-3260827081216.fits,61279.342,2026-08-27T08:12:16.057-0000,100,45,yes,flip-y,11,302.65,198.79,,no
2026-08-27,TRES-3,session_01,TRES-3260827081515.fits,61279.344,2026-08-27T08:15:15.700-0000,100,45,yes,flip-y,15,305.32,194.6,,no
2026-08-27,TRES-3,session_01,TRES-3260827081815.fits,61279.346,2026-08-27T08:18:15.294-0000,100,45,yes,flip-y,16,305.82,192.12,,no
2026-08-27,TRES-3,session_01,TRES-3260827082115.fits,61279.348,2026-08-27T08:21:15.883-0000,100,45,yes,flip-y,16,306.1,198.27,,no
2026-08-27,TRES-3,session_01,TRES-3260827082415.fits,61279.35,2026-08-27T08:24:15.491-0000,100,45,yes,flip-y,16,308.65,196.25,,no
2026-08-27,TRES-3,session_01,TRES-3260827082716.fits,61279.352,2026-08-27T08:27:16.111-0000,100,45,yes,flip-y,15,311.12,192.81,,no
2026-08-27,TRES-3,session_01,TRES-3260827083015.fits,61279.354,2026-08-27T08:30:15.655-0000,100,45,yes,flip-y,16,313.46,196.83,,no
2026-08-27,TRES-3,session_01,TRES-3260827083315.fits,61279.356,2026-08-27T08:33:15.186-0000,100,45,yes,flip-y,14,308.76,200.88,4.25,yes
2026-08-27,TRES-3,session_01,TRES-3260827083616.fits,61279.359,2026-08-27T08:36:16.784-0000,100,45,yes,flip-y,14,316.88,201.86,,no
2026-08-27,TRES-3,session_01,TRES-3260827083915.fits,61279.361,2026-08-27T08:39:15.305-0000,100,45,yes,flip-y,13,320.21,198.25,,no
2026-08-27,TRES-3,session_01,TRES-3260827084215.fits,61279.363,2026-08-27T08:42:15.911-0000,100,45,yes,flip-y,14,319.82,194.31,,no
2026-08-29,TRES-5,session_01,TRES-5260829055250.fits,61281.245,2026-08-29T05:52:50.942-0000,94,45,yes,flip-y,13,263.22,251.17,,no
2026-08-29,TRES-5,session_01,TRES-5260829055721.fits,61281.248,2026-08-29T05:57:21.979-0000,94,45,yes,flip-y,13,258.39,210.03,,no
2026-08-29,TRES-5,session_01,TRES-5260829060207.fits,61281.251,2026-08-29T06:02:07.961-0000,99,45,yes,flip-y,13,255.49,220.97,,no
2026-08-29,TRES-5,session_01,TRES-5260829060851.fits,61281.256,2026-08-29T06:08:51.200-0000,99,45,yes,flip-y,14,259.19,202.13,,no
2026-08-29,TRES-5,session_01,TRES-5260829061035.fits,61281.257,2026-08-29T06:10:35.381-0000,99,45,yes,flip-y,14,259.64,204.48,,no
2026-08-29,TRES-5,session_01,TRES-5260829061219.fits,61281.259,2026-08-29T06:12:19.532-0000,99,45,yes,flip-y,14,260.26,204.24,,no
2026-08-29,TRES-5,session_01,TRES-5260829061402.fits,61281.26,2026-08-29T06:14:02.685-0000,99,45,yes,flip-y,14,259.58,204.5,,no
2026-08-29,TRES-5,session_01,TRES-5260829061546.fits,61281.261,2026-08-29T06:15:46.847-0000,99,45,yes,flip-y,14,262.4,203.93,,no
2026-08-29,TRES-5,session_01,TRES-5260829061815.fits,61281.263,2026-08-29T06:18:15.305-0000,99,45,yes,flip-y,14,260.5,204.9,,no
2026-08-29,TRES-5,session_01,TRES-5260829062115.fits,61281.265,2026-08-29T06:21:15.772-0000,99,45,yes,flip-y,14,263.07,203.13,,no
2026-08-29,TRES-5,session_01,TRES-5260829062415.fits,61281.267,2026-08-29T06:24:15.338-0000,99,45,yes,flip-y,14,263.37,203.0,,no
2026-08-29,TRES-5,session_01,TRES-5260829062715.fits,61281.269,2026-08-29T06:27:15.729-0000,99,45,yes,flip-y,15,264.76,201.71,,no
2026-08-29,TRES-5,session_01,TRES-5260829063015.fits,61281.271,2026-08-29T06:30:15.212-0000,99,45,yes,flip-y,14,263.36,202.71,,no
2026-08-29,TRES-5,session_01,TRES-5260829063315.fits,61281.273,2026-08-29T06:33:15.700-0000,100,45,yes,flip-y,14,262.88,201.57,,no
2026-08-29,TRES-5,session_01,TRES-5260829063616.fits,61281.275,2026-08-29T06:36:16.131-0000,100,45,yes,flip-y,14,261.76,202.23,,no
2026-08-29,TRES-5,session_01,TRES-5260829063915.fits,61281.277,2026-08-29T06:39:15.551-0000,100,45,yes,flip-y,14,263.72,201.82,,no
2026-08-29,TRES-5,session_01,TRES-5260829064216.fits,61281.279,2026-08-29T06:42:16.888-0000,100,45,yes,flip-y,14,263.21,200.79,,no
2026-08-29,TRES-5,session_01,TRES-5260829064515.fits,61281.281,2026-08-29T06:45:15.161-0000,100,45,yes,flip-y,14,264.0,200.21,,no
2026-08-29,TRES-5,session_01,TRES-5260829064815.fits,61281.284,2026-08-29T06:48:15.637-0000,100,45,yes,flip-y,15,264.51,200.12,,no
2026-08-29,TRES-5,session_01,TRES-5260829065115.fits,61281.286,2026-08-29T06:51:15.957-0000,100,45,yes,flip-y,15,267.03,198.86,,no
2026-08-29,TRES-5,session_01,TRES-5260829065415.fits,61281.288,2026-08-29T06:54:15.369-0000,100,45,yes,flip-y,14,264.94,199.79,,no
2026-08-29,TRES-5,session_01,TRES-5260829065715.fits,61281.29,2026-08-29T06:57:15.811-0000,100,45,yes,flip-y,14,265.63,198.5,,no
2026-08-29,TRES-5,session_01,TRES-5260829070015.fits,61281.292,2026-08-29T07:00:15.243-0000,100,45,yes,flip-y,14,267.48,200.28,,no
2026-08-29,TRES-5,session_01,TRES-5260829070315.fits,61281.294,2026-08-29T07:03:15.751-0000,100,45,yes,flip-y,14,268.64,200.46,,no
2026-08-29,TRES-5,session_01,TRES-5260829070615.fits,61281.296,2026-08-29T07:06:15.168-0000,100,45,yes,flip-y,14,268.2,196.74,,no
2026-08-29,TRES-5,session_01,TRES-5260829070915.fits,61281.298,2026-08-29T07:09:15.569-0000,100,45,yes,flip-y,14,269.64,194.67,,no
2026-08-29,TRES-5,session_01,TRES-5260829071215.fits,61281.3,2026-08-29T07:12:15.980-0000,100,45,yes,flip-y,14,270.3,194.81,,no
2026-08-29,TRES-5,session_01,TRES-5260829071516.fits,61281.302,2026-08-29T07:15:16.498-0000,100,45,yes,flip-y,14,273.11,195.26,,no
2026-08-29,TRES-5,session_01,TRES-5260829071815.fits,61281.304,2026-08-29T07:18:15.850-0000,100,45,yes,flip-y,14,273.09,195.23,,no
2026-08-29,TRES-5,session_01,TRES-5260829072115.fits,61281.306,2026-08-29T07:21:15.178-0000,100,45,yes,flip-y,14,272.9,195.08,,no
2026-08-29,TRES-5,session_01,TRES-5260829072415.fits,61281.309,2026-08-29T07:24:15.633-0000,100,45,yes,flip-y,14,275.49,192.86,,no
2026-08-29,TRES-5,session_01,TRES-5260829072716.fits,61281.311,2026-08-29T07:27:16.103-0000,100,45,yes,flip-y,14,275.64,198.8,,no
2026-08-29,TRES-5,session_01,TRES-5260829073016.fits,61281.313,2026-08-29T07:30:16.518-0000,100,45,yes,flip-y,14,277.2,197.12,,no
2026-08-29,TRES-5,session_01,TRES-5260829073315.fits,61281.315,2026-08-29T07:33:15.964-0000,100,45,yes,flip-y,14,276.7,195.09,,no
2026-08-29,TRES-5,session_01,TRES-5260829073615.fits,61281.317,2026-08-29T07:36:15.339-0000,100,45,yes,flip-y,14,278.8,196.3,,no
2026-08-29,TRES-5,session_01,TRES-5260829073915.fits,61281.319,2026-08-29T07:39:15.722-0000,100,45,yes,flip-y,14,281.2,194.11,,no
2026-08-29,TRES-5,session_01,TRES-5260829074217.fits,61281.321,2026-08-29T07:42:17.091-0000,100,45,yes,flip-y,14,279.68,193.98,,no
2026-08-29,TRES-5,session_01,TRES-5260829074515.fits,61281.323,2026-08-29T07:45:15.537-0000,100,45,yes,flip-y,15,282.15,193.65,,no
2026-08-29,TRES-5,session_01,TRES-5260829074815.fits,61281.325,2026-08-29T07:48:15.862-0000,100,45,yes,flip-y,14,284.23,192.45,,no
2026-08-29,TRES-5,session_01,TRES-5260829075115.fits,61281.327,2026-08-29T07:51:15.293-0000,100,45,yes,flip-y,14,283.55,191.14,,no
2026-08-29,TRES-5,session_01,TRES-5260829075415.fits,61281.329,2026-08-29T07:54:15.677-0000,100,45,yes,flip-y,14,285.54,197.34,,no
2026-08-29,TRES-5,session_01,TRES-5260829075716.fits,61281.331,2026-08-29T07:57:16.066-0000,100,45,yes,flip-y,14,285.31,196.97,,no
2026-08-29,TRES-5,session_01,TRES-5260829080015.fits,61281.334,2026-08-29T08:00:15.420-0000,100,45,yes,flip-y,14,286.73,195.84,,no
2026-08-29,TRES-5,session_01,TRES-5260829080315.fits,61281.336,2026-08-29T08:03:15.854-0000,100,45,yes,flip-y,14,289.9,197.84,,no
2026-08-29,TRES-5,session_01,TRES-5260829080615.fits,61281.338,2026-08-29T08:06:15.282-0000,100,45,yes,flip-y,14,290.8,197.2,,no
2026-08-29,TRES-5,session_01,TRES-5260829080915.fits,61281.34,2026-08-29T08:09:15.663-0000,100,45,yes,flip-y,15,290.22,192.22,,no
2026-08-29,TRES-5,session_01,TRES-5260829081216.fits,61281.342,2026-08-29T08:12:16.129-0000,100,45,yes,flip-y,14,290.8,194.27,,no
2026-08-29,TRES-5,session_01,TRES-5260829081515.fits,61281.344,2026-08-29T08:15:15.528-0000,100,45,yes,flip-y,14,294.34,196.74,,no
2026-08-29,TRES-5,session_01,TRES-5260829081815.fits,61281.346,2026-08-29T08:18:15.920-0000,100,45,yes,flip-y,15,295.04,199.1,,no
2026-08-29,TRES-5,session_01,TRES-5260829082115.fits,61281.348,2026-08-29T08:21:15.467-0000,100,45,yes,flip-y,15,295.92,196.93,,no
2026-08-29,TRES-5,session_01,TRES-5260829082415.fits,61281.35,2026-08-29T08:24:15.856-0000,100,45,yes,flip-y,15,297.54,195.92,,no
2026-08-29,TRES-5,session_01,TRES-5260829082715.fits,61281.352,2026-08-29T08:27:15.404-0000,100,45,yes,flip-y,15,300.48,195.7,,no
2026-08-29,TRES-5,session_01,TRES-5260829083016.fits,61281.354,2026-08-29T08:30:16.906-0000,100,45,yes,flip-y,14,300.05,193.76,,no
2026-08-29,TRES-5,session_01,TRES-5260829083315.fits,61281.356,2026-08-29T08:33:15.277-0000,100,45,yes,flip-y,15,299.35,199.8,,no
2026-08-29,TRES-5,session_01,TRES-5260829083615.fits,61281.359,2026-08-29T08:36:15.754-0000,100,45,yes,flip-y,14,303.0,198.99,,no
2026-08-29,TRES-5,session_01,TRES-5260829083915.fits,61281.361,2026-08-29T08:39:15.249-0000,100,45,yes,flip-y,14,303.7,197.55,,no
2026-08-29,TRES-5,session_01,TRES-5260829084215.fits,61281.363,2026-08-29T08:42:15.643-0000,100,45,yes,flip-y,15,305.63,197.24,,no
2026-08-29,TRES-5,session_01,TRES-5260829084516.fits,61281.365,2026-08-29T08:45:16.078-0000,100,45,yes,flip-y,14,306.12,193.89,,no
2026-08-29,TRES-5,session_01,TRES-5260829084815.fits,61281.367,2026-08-29T08:48:15.461-0000,100,45,yes,flip-y,14,307.58,199.47,,no
2026-08-29,TRES-5,session_01,TRES-5260829085115.fits,61281.369,2026-08-29T08:51:15.906-0000,100,45,yes,flip-y,14,311.54,197.96,,no
2026-08-29,TRES-5,session_01,TRES-5260829085415.fits,61281.371,2026-08-29T08:54:15.345-0000,100,45,yes,flip-y,14,311.92,200.93,,no
2026-08-29,TRES-5,session_01,TRES-5260829085715.fits,61281.373,2026-08-29T08:57:15.871-0000,100,45,yes,flip-y,14,311.23,198.93,,no
2026-08-29,TRES-5,session_01,TRES-5260829090015.fits,61281.375,2026-08-29T09:00:15.275-0000,100,45,yes,flip-y,14,311.86,205.58,,no
2026-08-29,TRES-5,session_01,TRES-5260829090315.fits,61281.377,2026-08-29T09:03:15.642-0000,100,45,yes,flip-y,14,315.5,203.08,,no
2026-08-29,TRES-5,session_01,TRES-5260829090617.fits,61281.379,2026-08-29T09:06:17.119-0000,100,45,yes,flip-y,14,315.83,201.18,,no
2026-08-29,TRES-5,session_01,TRES-5260829090915.fits,61281.381,2026-08-29T09:09:15.603-0000,100,45,yes,flip-y,14,317.11,200.66,,no
2026-08-29,TRES-5,session_01,TRES-5260829091216.fits,61281.384,2026-08-29T09:12:16.082-0000,100,45,yes,flip-y,14,316.98,197.41,,no
2026-08-29,TRES-5,session_01,TRES-5260829091516.fits,61281.386,2026-08-29T09:15:16.553-0000,100,45,yes,flip-y,14,321.38,204.42,,no
2026-08-29,TRES-5,session_01,TRES-5260829091817.fits,61281.388,2026-08-29T09:18:17.035-0000,100,45,yes,flip-y,14,322.01,205.42,,no
2026-08-29,TRES-5,session_01,TRES-5260829092115.fits,61281.39,2026-08-29T09:21:15.391-0000,100,45,yes,flip-y,14,321.65,204.54,,no
2026-08-29,TRES-5,session_01,TRES-5260829092415.fits,61281.392,2026-08-29T09:24:15.733-0000,100,45,yes,flip-y,14,324.34,206.37,,no
2026-08-29,TRES-5,session_01,TRES-5260829092716.fits,61281.394,2026-08-29T09:27:16.120-0000,100,45,yes,flip-y,14,326.16,204.52,,no
2026-08-29,TRES-5,session_01,TRES-5260829093015.fits,61281.396,2026-08-29T09:30:15.547-0000,100,45,yes,flip-y,14,327.38,202.02,,no
